split_group_id,pair_count,gold_count,silver_count,bronze_count
group_39d4fc412e7944bb4c9b,2,0,2,0
group_5d8c7421ed93232da3be,2,2,0,0
group_36fc67dc58806ed443d3,2,0,2,0
group_62496d8404e186c24523,2,0,2,0
group_6babffbfaf7179ca8f03,2,0,2,0
group_7eb180c7cd52ca21b94c,2,0,2,0
group_29bcf968f97b71cd379d,2,0,2,0
group_287a725a5b250110ccfc,2,0,2,0
group_07af786cdd8b58a6c164,2,0,2,0
group_2016c9a09705a71bda17,2,0,2,0
group_507fb337480f671081c7,2,0,2,0
group_3db0b516e1caeda0111e,2,0,2,0
group_6683eaf8983809f1aa4c,2,0,2,0
group_51198c35d352ee769a3e,2,0,1,1
group_2d8e42f7a59e1d5c897e,2,0,2,0
group_0bb394031700335453a4,2,0,2,0
group_684990a54a00a0813212,2,0,2,0
group_3b0fc2693d8c2371dcba,2,0,2,0
group_5bde399589c832ce971e,2,0,2,0
group_33805eeeb9e5fea3fd65,2,0,2,0
group_65a4cf9f3d310f30d16d,2,0,2,0
group_1e8691e31022bb7baad8,2,0,2,0
group_2dc75c271284b5fb2f1c,2,0,2,0
group_29ca5e976ea001265524,2,0,2,0
group_1774fd557b59c82ff5fd,2,0,2,0
group_437d9b0f6bfc528b37a9,2,0,2,0
group_44deb1dc4abfcece2e52,2,0,2,0
group_34b5605f8fdf8aa77c75,2,0,2,0
group_13ffd73cf87d56a6663e,2,0,2,0
group_249e723928bd5e52ba38,2,0,2,0
group_0dc35fc43d609b150da0,2,0,2,0
group_261c2a26b16567fba102,2,0,2,0
group_2064a3cb68996deba5df,2,0,2,0
group_028fbc7c42b161b773da,2,0,2,0
group_61f1907e9a7df733a545,2,0,2,0
group_39e35cdab349430ad3c8,2,0,2,0
group_7934e9a65d3b85012199,2,0,2,0
group_24a73a890529b84029f5,2,0,2,0
group_4826a5d0bfc994ddb3ea,2,0,1,1
group_58c1eeae59afe0264aa2,2,0,2,0
group_238cfe9be4f924b67c9b,2,0,2,0
group_57cc872fbc2766e53eb9,2,0,2,0
group_0bc49768b8db6ff0fc80,2,0,2,0
group_786dc6e78eba16daa1e7,2,0,2,0
group_07baf62542ff1b34e74a,2,0,2,0
group_24a9f77acaec1fd93d3c,2,0,2,0
group_4d758ba225b810b566c8,2,0,2,0
group_35ee4783552a202839d0,2,1,1,0
group_7f9b2477ec1463668510,2,0,2,0
group_5a239c439127d93f6576,2,0,2,0
group_80454b5ee66ae385f6a9,2,0,2,0
group_80ec12d81a77d7aefe3f,2,0,2,0
group_810d32e844842a16a99e,2,0,2,0
group_4aecedbee3dddcef0cb0,2,0,2,0
group_829e328a27c8f5144f01,2,0,2,0
group_829f4f5a588770162a07,2,0,2,0
group_82b9e96a74b5582208be,2,0,2,0
group_82c80ef134c4d2f8f3bb,2,0,2,0
group_82d377319f5d317d859a,2,0,2,0
group_82e870557105b419fa8f,2,0,2,0
group_831b8d1ac81a49dbda61,2,0,2,0
group_838819246875f4202ef3,2,0,2,0
group_83fa69ef235884523c62,2,0,2,0
group_84066d474eab4a9532e4,2,0,2,0
group_843680030d895418c531,2,0,2,0
group_0c19546a1700a1a69bdb,2,0,1,1
group_8533de93852f74dc01ec,2,0,2,0
group_85c207c03086b72ccb8c,2,0,2,0
group_0a0886ec966d36369dc5,2,0,2,0
group_86c05db395b0cf2f866e,2,0,2,0
group_86e1d6c3e73a0b181fd6,2,0,2,0
group_87297575515d58714086,2,0,2,0
group_88280123ab832a91edec,2,0,2,0
group_883d76ada9235999e49f,2,0,2,0
group_88ec92ae4fca08718f2e,2,0,2,0
group_07c84cd6190ac432d254,2,0,2,0
group_8a4b10c8e2e8fa30e059,2,0,2,0
group_3ddab2c5463416486725,2,0,2,0
group_33ba527550201fe7b91b,2,1,0,1
group_526844d31ee12a43a325,2,0,2,0
group_8c976c629b7e1f2b2cdb,2,0,2,0
group_8cfb9ce1cfa4b3856e7a,2,0,2,0
group_8ea9a013ebfe543b43eb,2,0,2,0
group_2b59286e348fd726cc40,2,0,2,0
group_8f830d1d7bbcae6118da,2,0,1,1
group_10230574449ad697711f,2,1,1,0
group_62c505e0c762fa0680b6,2,0,2,0
group_928cc6ed63669172b932,2,0,2,0
group_9317e4ad1545ecdeefaf,2,0,2,0
group_93afac08a07d27e93d16,2,0,2,0
group_945397e5cffe16658b38,2,0,2,0
group_94c303dc2b6b7944b8ea,2,0,2,0
group_950c8757c1786e9e7341,2,0,2,0
group_955b1ebfe21034bd8ecb,2,0,2,0
group_956dbe26bba61bd2ba3c,2,0,2,0
group_95c5cd27e199e19e84ec,2,0,2,0
group_9677a836d5127b149cb4,2,0,2,0
group_969ecebfc9a837eb103e,2,0,2,0
group_972d9fb475b8db35283e,2,0,2,0
group_97e344520ce0132977e3,2,0,2,0
group_984a85610d4c54ad1539,2,0,2,0
group_9853be80ca0c99cec05a,2,1,1,0
group_989dc0a497a9d20137ef,2,0,2,0
group_9955511e8bf4556b953f,2,0,2,0
group_99d12112f042909267ad,2,0,2,0
group_057dfbbcc7ceb88d5ac5,2,0,2,0
group_9a2bb6b24de784e2c7a4,2,0,2,0
group_9a49af5bc5cfd15621a2,2,0,2,0
group_6569a32b966055ad0bf3,2,0,2,0
group_9b8719f2c70429258eb1,2,0,2,0
group_9c870d3acdd3a50a6dd9,2,0,2,0
group_9cbce5d1ecb504f21fd0,2,0,2,0
group_9d29be12f419286450d3,2,0,2,0
group_4e35c909d791724b6ba6,2,0,2,0
group_9dac7702c7f6e63e9f2f,2,0,2,0
group_9e0247a6bd1ebb5cf57b,2,0,2,0
group_9e12bbead5084b4fa6aa,2,0,2,0
group_9e237fbe3e92c1629dd5,2,0,2,0
group_9e311c1026160339349c,2,0,2,0
group_9e7e71d22b377d218692,2,1,1,0
group_9f5da1e57301679df85a,2,0,2,0
group_a08a0372626cfdfe5ce6,2,0,2,0
group_a0eda971e0650d6ab82a,2,0,2,0
group_796182f8a110db748ad5,2,1,1,0
group_a12b7cb2d34fb39b8d72,2,0,2,0
group_a1341286b3c226b52a4b,2,0,2,0
group_a17c19271eaac400f525,2,0,2,0
group_a1880fe07e764300755b,2,1,1,0
group_a18c785f9c87ac4311e0,2,0,2,0
group_a2508701afd04ee3c0c7,2,0,2,0
group_a26d2bdabdb89f4778d2,2,0,2,0
group_a2776257a0e27c7cb2d7,2,0,2,0
group_a2f2ef21a9ed42df3b81,2,0,2,0
group_a4959d08a497b1866f56,2,0,2,0
group_a567b291a08d5f79765b,2,0,2,0
group_a5f536ee427600f1912b,2,0,0,2
group_a631bfd7615cff9185ff,2,0,2,0
group_a6f860a428fb3fb04084,2,0,2,0
group_a74007be111f9c55a179,2,0,1,1
group_a87bf18eeb97d0bbfb94,2,0,2,0
group_a8ae149e93c7a4e8b070,2,1,1,0
group_a903fffd91d645ec1d11,2,0,2,0
group_a956de712fe83f5d3a44,2,0,2,0
group_724c890e635dcf4c417e,2,0,2,0
group_58c89c2e714cb4153e3a,2,0,2,0
group_ab59b471890e6730efdf,2,0,2,0
group_239da0d9cfa80af4f27d,2,0,2,0
group_5865c4a629b1bf11899d,2,0,2,0
group_addcb3394fe8dc805800,2,0,2,0
group_adf1c8efec50e94ca5db,2,0,2,0
group_adfbc75d7e7290d80d29,2,1,0,1
group_ae031524c7852229e2d7,2,0,2,0
group_af9d93e567da4c1639a2,2,0,2,0
group_afabe20e40b77f545629,2,1,1,0
group_b0b05d12b50989c13daf,2,0,2,0
group_b0dfa3771ff057fc4a42,2,0,2,0
group_b2018842d939dbebf9b1,2,0,2,0
group_b25a51284c434211a27f,2,0,2,0
group_b2c8a50ec31d7e2e4824,2,0,2,0
group_b2ca82072a53c167d689,2,0,2,0
group_250153393885e7507711,2,0,2,0
group_b43b7338c80367e84983,2,0,2,0
group_b4cca7dfd024bcfbcdf0,2,0,2,0
group_b690d45ba1d76f598c66,2,0,2,0
group_b6c6cdcc5d24b05eb0bb,2,0,2,0
group_b956d709158ab536b341,2,0,2,0
group_b96f90d4d6d6111c689c,2,0,2,0
group_b9fab99e14795546e1ed,2,0,2,0
group_33c1b3619d8342d66e04,2,0,2,0
group_bc05b5a430208f94ff51,2,0,2,0
group_bd64bac742932bbb60c9,2,0,2,0
group_bf23d4d3c0c1b3113cdc,2,2,0,0
group_bf9e4fd250488d2a9b1d,2,0,2,0
group_c123c502b476ea603a32,2,0,2,0
group_c16a3e8a5b92cafc7014,2,0,2,0
group_c20a0a528ef6693535d5,2,0,2,0
group_c443efa3f43e4cca9471,2,0,2,0
group_c53b03d6bd976ee4af08,2,0,2,0
group_c5c9c1ccafdb8cedaeb4,2,0,2,0
group_c650705d8761404ae12b,2,0,2,0
group_c70a534193ce668820fb,2,0,2,0
group_c77068d5cfcd1819bd4e,2,0,2,0
group_c8e2f4ca99b214cf5ef7,2,0,2,0
group_c90af4d83ff82344f479,2,0,2,0
group_cfe596640db037813f20,2,0,2,0
group_d16716e1b9cb77913e5c,2,0,2,0
group_d1cc4ca97d9c97d6fcf3,2,0,2,0
group_d2715465f710dc314b8e,2,2,0,0
group_d4bea2a823ed3c4b8f44,2,0,2,0
group_39342485ad78417fb5d3,2,0,2,0
group_d6b7dabba7d01fd9351b,2,0,2,0
group_d73b13cbdf63f5f8be99,2,0,2,0
group_d7add6cac361e3a9caef,2,0,2,0
group_d95c435c51999aeca00b,2,0,2,0
group_da347ec261f9e4b56ffa,2,0,2,0
group_e0f975dc443eab54789c,2,0,2,0
group_e17b968ecdd3415b8caa,2,0,1,1
group_e36095ee0cec0bfd53b8,2,0,2,0
group_e3f187dd8d291c89f360,2,0,2,0
group_e73c90b4fb3343d6d3d6,2,0,2,0
group_e8a39ca75f47ded05fd0,2,0,2,0
group_ee0570dd8d5eb38a4308,2,0,2,0
group_ee5e39de8257506fe679,2,0,2,0
group_eef08301f2f7b45040cf,2,0,2,0
group_ef2d278d500d54fb5f65,2,0,2,0
group_ef77c0687ceb2311c14a,2,0,2,0
group_f3344456b17c0d1107a5,2,0,2,0
group_f691e97274fe02065512,2,0,2,0
group_00b24953d273d55a576a,1,0,1,0
group_00b2b5d5de819dc5ec20,1,0,1,0
group_00b428eed4bb33f367fa,1,0,1,0
group_00b4d1a4456572d37a7a,1,0,1,0
group_00b60388a4ee7c8f6209,1,0,1,0
group_00b6ab8629e36635459c,1,0,1,0
group_00b6b4d9b745a995ced3,1,1,0,0
group_00b81da9c4431d4cdf91,1,0,1,0
group_00b83e8e5101f87fbc0f,1,0,1,0
group_00b98afadab609d0a0da,1,0,1,0
group_00ba269d3fbd01972400,1,0,1,0
group_00bb9b13682db24ec7b0,1,0,1,0
group_00be3bb327dc46ac0af8,1,0,1,0
group_00c098795b92b4937d53,1,0,1,0
group_00c142f7fa317a0102b0,1,0,1,0
group_00c1b4aa7bd7990cdb83,1,0,1,0
group_00c27467a09f47b929d1,1,0,1,0
group_00c2a8a187b476d19980,1,0,1,0
group_00c3e1d46ac8610da98f,1,0,1,0
group_00c4205456cd84e9453e,1,0,1,0
group_00c496b50f8bb977d1c8,1,0,1,0
group_00c58c0b45dbe9a8b91b,1,0,1,0
group_00c5c77f714e1631de78,1,0,1,0
group_00c6222ce0fc1378854c,1,0,1,0
group_00c623da2dec6b6e651e,1,0,1,0
group_00c64a9df431afc0ec91,1,0,1,0
group_00c880ebb2a17a4cc951,1,0,1,0
group_00c8f665e13b2d68df5a,1,0,1,0
group_00cb6735110e3bb32beb,1,0,1,0
group_00cc326f8a4f5cc4a6cb,1,0,1,0
group_00ccba8bae9d0a6a4b5a,1,0,1,0
group_00cd786d02baeed5f005,1,0,1,0
group_00cf47b57b7491a624af,1,0,1,0
group_00d0fff4ae89ac3e5151,1,0,1,0
group_00d1f78dade44f421fbe,1,0,1,0
group_00d349963b5a41bfcf2a,1,0,1,0
group_00d43e8bb34f8ea525fd,1,0,1,0
group_00d71943721939adc5d5,1,1,0,0
group_00d7f0530cb15e676082,1,0,1,0
group_00d805c24ac7c63f3b10,1,0,1,0
group_00d876215ded5d238138,1,0,1,0
group_00daf0aab65b3dc322ad,1,1,0,0
group_00dcdbc8305871b754f0,1,0,1,0
group_00ddb04363d1bad1c83a,1,0,1,0
group_00de36e0e3d5e9e1fea6,1,0,1,0
group_00e0238cb1fb874395a2,1,0,1,0
group_00e04131d381e5d58859,1,0,1,0
group_00e1964c1b0104bc80ef,1,0,1,0
group_00e2a6548366a8d3e2cc,1,0,1,0
group_00e42707ccce76c7d7c3,1,0,1,0
group_00e464975d0f1d32eb25,1,0,1,0
group_00e7176ab279f56f0682,1,0,1,0
group_00e7e5166e0d405b1b60,1,0,1,0
group_00e982a6ea74af6bc11e,1,0,1,0
group_00ea196daa18d9440063,1,0,1,0
group_00ea99ef521f2966d747,1,0,1,0
group_00ebb6bc9e908deae661,1,0,1,0
group_00edbd83535695e1425f,1,0,1,0
group_00f0f52a72002caa84a3,1,0,1,0
group_00f1f38f9e02e928e904,1,0,1,0
group_00f1fe00d7b31ba92b4d,1,0,1,0
group_00f5a255c9137ead847b,1,0,1,0
group_00f85fb79a91cdc41c0b,1,1,0,0
group_00f982fd3fee7246e79e,1,0,1,0
group_00fa589f86a641c87ffb,1,0,1,0
group_00fab6d3b00c5d89688c,1,0,1,0
group_00fbc24452f143f5603b,1,0,1,0
group_00fcf5cac609a3e80036,1,0,1,0
group_00fd3224e90deaa0f68c,1,0,1,0
group_00feb9b7d8d22c4f2baa,1,0,1,0
group_01014d6567f076df726d,1,0,1,0
group_010358d75213716e284a,1,0,1,0
group_0103f6ddc05212935175,1,0,1,0
group_010495f656877eb50b9f,1,0,1,0
group_0104e2005c62925cc8c9,1,0,1,0
group_01053b17099374dd23c7,1,1,0,0
group_0105718ef3db1fa8b8e4,1,0,1,0
group_0106683ff5011bdaa7ba,1,0,1,0
group_010670fec79914fae253,1,0,1,0
group_0107ff71dc460fc22dd5,1,0,0,1
group_0108f5d66c5bd08c8db9,1,0,0,1
group_0109ced8b18a96d066c9,1,0,1,0
group_010a8b936d9e8362715d,1,0,1,0
group_010b1680f71f326b7418,1,0,1,0
group_010b2adf4384814ed23f,1,0,1,0
group_010bc7320b31db0408d8,1,0,1,0
group_010d345e9d0ad65bb654,1,0,1,0
group_010d96003a6986159038,1,0,1,0
group_010e9031a98311b67f4b,1,0,1,0
group_010f1c7d81b26a14d2c1,1,0,1,0
group_010fc64a1bdcc6697bcb,1,0,1,0
group_010fce91058d9bbd42e3,1,0,0,1
group_0110e4554cee59adb471,1,0,1,0
group_01111adcca6f9e0bbd32,1,0,1,0
group_0111390d0739277c3fcb,1,0,1,0
group_0111a1386f7b98e7434c,1,0,1,0
group_0111bdc8183b36575d70,1,0,1,0
group_011478a3cb38e0517551,1,0,1,0
group_011625569df2d2b0a62f,1,0,1,0
group_0118155ea40d573e9a83,1,0,1,0
group_01184236b7a18b512eeb,1,1,0,0
group_01186d3ce51fdf381b1f,1,0,1,0
group_0118a0205b49e1902031,1,0,1,0
group_011c43fa3bb07ae86840,1,0,1,0
group_011d8ab3611089f6e138,1,0,1,0
group_0120ac2a8280638c7d88,1,0,1,0
group_012171ba096d5e0d5b7e,1,0,1,0
group_012343cf819f90700dff,1,0,1,0
group_01264380ca8e4be45924,1,0,1,0
group_0126df5960e0c6fcf014,1,0,1,0
group_012758646d7f2ca658df,1,0,1,0
group_0127c389c4fb45ed47d7,1,0,1,0
group_012877b131fb2c162b47,1,0,1,0
group_012902ef75e4c02c0efd,1,0,1,0
group_01298d19ee48b31bbfac,1,0,1,0
group_012afe770fd609f21f34,1,0,1,0
group_012b9af725577bd9e7ac,1,0,1,0
group_012bb4befd4f11758bc8,1,0,1,0
group_012d034ad17724babe69,1,0,1,0
group_012d3f87698980099fcc,1,0,1,0
group_013012bddcc8be7802bd,1,0,0,1
group_013025c6dae9c27a169d,1,0,1,0
group_013031af59716bef6ae7,1,0,1,0
group_0131c2736e22a57bb5d3,1,0,1,0
group_01348f1ec12551696f58,1,0,1,0
group_0134e06e8b32a22b3ed8,1,0,1,0
group_01363c0e599caaabeeb2,1,0,1,0
group_0136dae7c1f0897ccb94,1,0,1,0
group_013781d50718c921a0b1,1,0,1,0
group_01383718850ba865d791,1,0,1,0
group_01385468ca7e573ac28f,1,0,1,0
group_013c49ba8e75e341d69e,1,0,1,0
group_013eee927ff502355f62,1,0,1,0
group_013fc7eda8df941aacca,1,0,1,0
group_01406caf73678b7aef21,1,0,1,0
group_0140ab5f2b8927924702,1,0,1,0
group_01414f48323ed079ed57,1,0,1,0
group_0141761b0a6c28b13509,1,0,1,0
group_0141d0d735e709f43a3a,1,0,1,0
group_014395f3622e97a265a3,1,0,1,0
group_0143b16c00be21fc7e69,1,0,1,0
group_0143d864ce16f9ee8036,1,0,1,0
group_014439c91e891ba345b2,1,0,1,0
group_01455b1f9512059a6d96,1,0,1,0
group_014793f79246710c9d78,1,0,1,0
group_0147b58d0875ada28e33,1,0,1,0
group_014a237f5bfc749a7bf0,1,0,1,0
group_014b70d08f1cb2a29942,1,0,1,0
group_014c2de0bf321c12deba,1,0,1,0
group_0150ade306c185681c9b,1,0,1,0
group_0151dd4b09e25b97a035,1,0,1,0
group_015407f8eaf033825ae0,1,0,1,0
group_0154e24a352f32f9cba3,1,0,1,0
group_01556ea4d37da2e2b590,1,0,1,0
group_01569458528145757a9d,1,0,1,0
group_0156c4060ac8e3cd0690,1,0,1,0
group_0156f4f1bd8c136f9020,1,0,1,0
group_01574701e0fe9c765b8c,1,0,1,0
group_0158ac3b7f8bf2d947ef,1,0,1,0
group_015c928fff711bae212b,1,0,1,0
group_015ee685ebd1623e2a4a,1,0,1,0
group_0160bb02ebba15996fb8,1,0,1,0
group_0160c31a9ea833ceacef,1,0,1,0
group_0160c761a3c1ffba69f2,1,0,1,0
group_0162538218cc3c9b295d,1,0,1,0
group_01638ffad0de1112e817,1,0,1,0
group_0165406334e30591391a,1,0,1,0
group_0165625eeca1cd3b8e09,1,1,0,0
group_01658ba37894a126b538,1,0,1,0
group_0168a989207b8c10e6d7,1,0,1,0
group_016a27b181a4bd99b657,1,0,0,1
group_016b654613aabc5fde8c,1,0,1,0
group_016be70f51aaa8fffb76,1,0,1,0
group_016cacd1a66e30c566d7,1,0,1,0
group_016d5509225ab468aa76,1,0,1,0
group_016d929e82a8dfb4d746,1,0,1,0
group_0171bde6cec45d4ba0aa,1,0,1,0
group_0174438a807b16ed2419,1,0,1,0
group_01775c5fa5ed207dc99f,1,0,1,0
group_0177a2cb0ef666f31123,1,0,1,0
group_01785f4112612656aa45,1,0,1,0
group_01797698107c3adafd0d,1,0,1,0
group_017a6d54ea61e31770b5,1,0,1,0
group_017becb2df2fe0e32ea8,1,0,1,0
group_017d491443883837997e,1,0,1,0
group_017d85765f0c2adbee26,1,0,1,0
group_017e23fa4775bf58bd91,1,0,1,0
group_017e5f596c899f8758f2,1,0,1,0
group_018088ba3bc2eb5ef402,1,0,1,0
group_0182c1713e0d99ac3dd2,1,0,1,0
group_0182ecd2a543d1b5cea6,1,0,1,0
group_01845f2730cf906d600e,1,0,1,0
group_01878c59270aa0748091,1,0,1,0
group_01893798b1dc7e18248b,1,0,1,0
group_018947a588e2951099c5,1,0,1,0
group_018a50478b542c503514,1,0,1,0
group_018a950696e20c469a6f,1,0,1,0
group_018a9acbf15a25f40456,1,0,1,0
group_018b94fa52a0520faec6,1,0,1,0
group_018c0a5ea6d273717b67,1,0,1,0
group_018c544e70f4dc6643ee,1,0,1,0
group_018c6b39b153ec261313,1,0,1,0
group_018c73b3843e6d2b96ee,1,0,1,0
group_018cd15cd95ea921a223,1,0,1,0
group_018d2d2b14c76130775b,1,0,1,0
group_018e10b83aad57d0e967,1,0,1,0
group_0190184a45c4723c1f65,1,0,1,0
group_0190c4da66b34799b644,1,0,1,0
group_0191050e0e7c666de0e3,1,0,0,1
group_019324e232cfb81bee7d,1,1,0,0
group_0194ffa9afd3b60a4d56,1,0,1,0
group_01958396ac1b5da25b40,1,0,1,0
group_0196862eeb8409dd77e6,1,0,1,0
group_0196c73fbdf262fbe75c,1,0,1,0
group_0196db8dd66498e33343,1,0,1,0
group_0197d242b64203c14254,1,0,1,0
group_019c0122ef934c6353ea,1,0,1,0
group_019d2f5298aa1a1f039c,1,0,1,0
group_019d5a6d5fdf301b262a,1,0,1,0
group_019d5af8f87598dfbd7e,1,0,1,0
group_019e87c65c33aeafba99,1,0,1,0
group_019f5d42ed0aeee68aec,1,0,1,0
group_01a0e270b1f32dfdd846,1,0,1,0
group_01a24691be83f4c7ca3d,1,0,1,0
group_01a29e1a20463341ffdc,1,0,1,0
group_01a4a116c756dc2836a5,1,0,1,0
group_01a754c888997c27a982,1,0,1,0
group_01a78899e85f42aae5ea,1,0,1,0
group_01a944bcec4de1cf79ca,1,0,1,0
group_01aaa4d4287f864115c0,1,0,1,0
group_01acab64d690cc73034d,1,0,1,0
group_01adb7fc4ce67d332937,1,0,1,0
group_01b0a8ec42674ec58c1f,1,0,1,0
group_01b1de8665011b239701,1,0,1,0
group_01b2f979ad579b51c8e1,1,0,1,0
group_01b32bc7fb4cf57643ac,1,0,1,0
group_01b446f218a49d8990d8,1,1,0,0
group_01b4c7ebcbbf6cad754c,1,0,1,0
group_01b57783f3f7f0077ce5,1,0,1,0
group_01b66885053abd7d616d,1,0,1,0
group_01ba2ff7194522b87b77,1,0,1,0
group_01ba6257b231b4c14df7,1,0,1,0
group_01ba9e6c97d920882886,1,0,1,0
group_01bb1d918d199f82a419,1,0,1,0
group_01bd57916dfcbac912e1,1,0,1,0
group_01bdd9e3348017cc4a2c,1,0,1,0
group_01bef93ade3a79c9fe3e,1,0,1,0
group_01befd3792a8bcb49aa4,1,0,1,0
group_01bf276854a33ed207fc,1,0,1,0
group_01c1e6198756ac771448,1,0,1,0
group_01c25d2c160c0ac14bb7,1,0,1,0
group_01c29c4ed88a58e585c6,1,0,1,0
group_01c5235112ae536bcebd,1,1,0,0
group_01c6790a7c366ba24ddf,1,0,1,0
group_01c730c16d4add1b43d9,1,0,1,0
group_01c764a18cc9f5b0f645,1,0,1,0
group_01c8862b27977aa3b43e,1,0,1,0
group_01cb1ca6bdde02d1632b,1,0,1,0
group_01cbd8fc3a429e076abd,1,0,1,0
group_01ccbd97a55c5d4a1fab,1,0,1,0
group_01cce32aa5e2f9a6d3a0,1,0,1,0
group_01cd5b2cdde70fc8ece2,1,0,1,0
group_01ce980f668077ec45ba,1,0,1,0
group_01cf5bfd1cb662acead3,1,0,1,0
group_01d043c7a492190847a6,1,1,0,0
group_01d065db691bdc0568db,1,0,1,0
group_01d22c99354a8966a8d3,1,0,1,0
group_01d254351b0f41d887cb,1,0,1,0
group_01d2bf5d5245b7b3440c,1,0,1,0
group_01d504b1ac87d5d6e59c,1,0,1,0
group_01d5a4114b9921580b29,1,0,1,0
group_01d6e19b9dc514f41b83,1,0,1,0
group_01d77078537074149b7d,1,0,1,0
group_01d8f1c2529d07aa64ef,1,0,1,0
group_01db3e12b46327171578,1,0,1,0
group_01dc64714e50eab8946d,1,0,1,0
group_01dd8edd08543123efc5,1,0,1,0
group_01df91064736a9015918,1,0,1,0
group_01e0908557a51d92b11d,1,0,1,0
group_01e10ed1bc5aadcab050,1,0,1,0
group_01e2fd93662e3d1a1436,1,0,1,0
group_01e362f4710f1b61f376,1,0,1,0
group_01e41b5b8d16334c9658,1,0,1,0
group_01e52d4fe0b1ab1df2e1,1,0,1,0
group_01e6b3ded6debab70fdd,1,0,1,0
group_01e73e77297eab1c8207,1,0,1,0
group_01e7af6551fc3757e736,1,0,1,0
group_01e889d2723e7b93dc57,1,0,1,0
group_01e8c9cde3535bd348cd,1,0,1,0
group_01e8ddfcea396cc80d41,1,0,1,0
group_01eca69685e349ee8825,1,0,1,0
group_01ee3090a9caa317d657,1,0,1,0
group_01ef02d73dc3b6bde963,1,0,1,0
group_01ef09723172f29dc221,1,0,1,0
group_01f0078faf18a2d33b40,1,0,1,0
group_01f210eb5902983e9b5d,1,0,1,0
group_01f285d3b560628629b7,1,0,1,0
group_01f352840b6029ad6b57,1,0,1,0
group_01f7651ac7ca1799443a,1,0,1,0
group_01fb7d3a38e037fb0941,1,0,1,0
group_01fc2248490f9735f1d7,1,0,1,0
group_01fd78fd680ef3ea4fc4,1,0,1,0
group_01fdc4ffb057712f52f1,1,0,1,0
group_0200c987108fc142e6ea,1,0,1,0
group_0200d054d27b15657e4b,1,0,1,0
group_0200f625166b05e29170,1,0,1,0
group_02026e8e4e975a159992,1,0,1,0
group_02038927fd514bb20efd,1,0,1,0
group_020463541b15f7ccb482,1,0,1,0
group_02051b2fffbf8ca18d8d,1,0,1,0
group_02063555afe4e153a869,1,0,1,0
group_0206b266a8c921232c8f,1,0,1,0
group_0206fb3be81665de9be5,1,0,1,0
group_0209f56ca4df46bff86a,1,0,1,0
group_020a8d61cce064d8860e,1,0,1,0
group_020bfd567ea4685ea2df,1,0,1,0
group_020e003032f410c9fd06,1,0,1,0
group_020e80069f096ad34a5b,1,0,1,0
group_020ea5557bd3a9485ff7,1,0,1,0
group_02109ac15400a9ac7509,1,0,1,0
group_0210cf120a55e6c5f4e3,1,0,1,0
group_021156c470684daa68ef,1,0,1,0
group_02120a6de985894b9872,1,0,1,0
group_0213436bebd6b2b7a569,1,0,1,0
group_021429d1b3f868bac41a,1,0,1,0
group_02151dc7cb280096252c,1,0,1,0
group_0215c6085dc6d00adfc3,1,0,1,0
group_0215d93a2ef35bc47cd8,1,0,1,0
group_0216a62a330728ee57a9,1,0,1,0
group_0217b2f37c163b8d3da4,1,0,1,0
group_02187ab45f42ec3364e5,1,0,1,0
group_021a2c3a351fba35dbc8,1,0,1,0
group_021b0fbee3340ac951d8,1,0,1,0
group_02249c913eecaf92b377,1,0,1,0
group_0224e0db1006ce999988,1,0,1,0
group_022664945cec65b1ea24,1,0,1,0
group_0226bb449ccb87818940,1,0,1,0
group_02272db5c9b0bd3125aa,1,0,1,0
group_02290ea3f049bb179c2f,1,0,1,0
group_022a269ad887616d2ecd,1,0,1,0
group_022a7aa5c88d92606ccb,1,0,1,0
group_022ae205ef90e7cb3a92,1,0,1,0
group_022b0149b4e4b9b38e4c,1,0,1,0
group_022b8c3495e2af69c566,1,0,1,0
group_022e074a433a229c5ca3,1,0,1,0
group_022efc952ca54607d947,1,0,1,0
group_022fc5fabfbec4204581,1,0,1,0
group_02311b457fc221e58aa8,1,0,1,0
group_023273abcf3b175fa877,1,0,1,0
group_02340f7401556cd7ad69,1,0,1,0
group_02347005373440dd9032,1,0,1,0
group_0234ee4db02def8ebad1,1,0,1,0
group_023646da09345dc125e3,1,0,1,0
group_0236a76f76af169c99cf,1,0,1,0
group_0237b50efe62757668d2,1,0,1,0
group_023875d5a35d274a1240,1,0,1,0
group_02397d897f690c6c1bbb,1,0,1,0
group_02398d36cb29c5ad0e5a,1,0,1,0
group_023bd12c15cedc2b5801,1,0,1,0
group_023ca33e85643310c3f0,1,0,1,0
group_023f74c293143d6c5f92,1,0,1,0
group_023fb72814d8a66532c1,1,0,1,0
group_024254f4017ecc578075,1,0,1,0
group_024269430145a0346b76,1,0,1,0
group_024b02a0fab499a98f61,1,1,0,0
group_024b1cb337d71bc1d7f4,1,0,1,0
group_024bb710e9f348aaaf63,1,1,0,0
group_024cc3ceecfb959a3d5c,1,0,1,0
group_024ffc6d814d15771597,1,0,1,0
group_0250ce87df1402dbe507,1,0,1,0
group_0250f1035d0223ad5655,1,0,1,0
group_02518b28737aa62bf805,1,0,1,0
group_0255112a618e625e576f,1,0,1,0
group_02562d2539c7663efde8,1,0,1,0
group_02569632c67bf1a1583f,1,0,1,0
group_0257d5a2ed303ee08403,1,0,1,0
group_0258f2c0756077e68900,1,0,1,0
group_025928cc5d3e896eb33e,1,0,1,0
